Time,THERMAL ZONE 1:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12::Des Heat Load [W],THERMAL ZONE 12:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12::Des Heat Mass Flow [kg/s],THERMAL ZONE 12:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14::Des Heat Load [W],THERMAL ZONE 14:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14::Des Heat Mass Flow [kg/s],THERMAL ZONE 14:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load [W],THERMAL ZONE 2:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2::Des Heat Mass Flow [kg/s],THERMAL ZONE 2:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7::Des Heat Load [W],THERMAL ZONE 7:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7::Des Heat Mass Flow [kg/s],THERMAL ZONE 7:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
09:40:00,2.798869E+03,1.320745E+04,1.444716E-01,1.295210E+00,3.160360E+02,3.188380E+04,1.631246E-02,3.133416E+00,2.094808E+02,2.257183E+04,1.081235E-02,2.213586E+00,0.000000E+00,1.554524E+04,0.000000E+00,1.526155E+00,7.060451E-01,2.035338E+03,3.644142E-05,1.994891E-01,0.000000E+00,1.076916E+04,0.000000E+00,1.055480E+00,0.000000E+00,1.552042E+04,0.000000E+00,1.521405E+00,0.000000E+00,1.112821E+04,0.000000E+00,1.092347E+00,3.826099E+02,7.156847E+02,1.975067E-02,7.014761E-02,2.672504E+03,1.916856E+03,1.379552E-01,1.878438E-01,1.849470E+03,2.146369E+04,9.546763E-02,2.103736E+00,2.449587E+02,2.103445E+04,1.264357E-02,2.062743E+00,0.000000E+00,1.483566E+04,0.000000E+00,1.456437E+00,1.327581E+01,1.783199E+03,6.852242E-04,1.747679E-01,9.740862E+01,8.804809E+03,5.027697E-03,8.629103E-01
09:50:00,2.799125E+03,1.338906E+04,1.444846E-01,1.313023E+00,3.161850E+02,3.241977E+04,1.632016E-02,3.186157E+00,2.110536E+02,2.274766E+04,1.089352E-02,2.230832E+00,0.000000E+00,1.592814E+04,0.000000E+00,1.563782E+00,1.133042E+00,2.069822E+03,5.848052E-05,2.028689E-01,0.000000E+00,1.078740E+04,0.000000E+00,1.057267E+00,9.977936E-01,1.552645E+04,5.150222E-05,1.521997E+00,0.000000E+00,1.150405E+04,0.000000E+00,1.129277E+00,3.826391E+02,7.472382E+02,1.975216E-02,7.324044E-02,2.672503E+03,1.960826E+03,1.379551E-01,1.921530E-01,1.849621E+03,2.148274E+04,9.547526E-02,2.105602E+00,2.450341E+02,2.120962E+04,1.264746E-02,2.079921E+00,0.000000E+00,1.521641E+04,0.000000E+00,1.493852E+00,1.337563E+01,1.815923E+03,6.903765E-04,1.779747E-01,9.751850E+01,8.827713E+03,5.033369E-03,8.651540E-01
10:00:00,2.799369E+03,1.356305E+04,1.444970E-01,1.330089E+00,3.163455E+02,3.294569E+04,1.632844E-02,3.237910E+00,2.125197E+02,2.291755E+04,1.096920E-02,2.247494E+00,0.000000E+00,1.629753E+04,0.000000E+00,1.600083E+00,1.602411E+00,2.104652E+03,8.270667E-05,2.062825E-01,0.000000E+00,1.080800E+04,0.000000E+00,1.059285E+00,2.394361E+00,1.553573E+04,1.235849E-04,1.522906E+00,0.000000E+00,1.186730E+04,0.000000E+00,1.164972E+00,3.826675E+02,7.777023E+02,1.975363E-02,7.622645E-02,2.672500E+03,2.003812E+03,1.379550E-01,1.963658E-01,1.849766E+03,2.150315E+04,9.548261E-02,2.107602E+00,2.451134E+02,2.137636E+04,1.265155E-02,2.096274E+00,0.000000E+00,1.558292E+04,0.000000E+00,1.529869E+00,1.347171E+01,1.848559E+03,6.953355E-04,1.811731E-01,9.763833E+01,8.850470E+03,5.039553E-03,8.673834E-01
10:10:00,2.799604E+03,1.372909E+04,1.445090E-01,1.346375E+00,3.165174E+02,3.346170E+04,1.633731E-02,3.288689E+00,2.139295E+02,2.308120E+04,1.104197E-02,2.263545E+00,0.000000E+00,1.665359E+04,0.000000E+00,1.635076E+00,2.135801E+00,2.139705E+03,1.102371E-04,2.097181E-01,0.000000E+00,1.083089E+04,0.000000E+00,1.061529E+00,3.815157E+00,1.554819E+04,1.969182E-04,1.524128E+00,0.000000E+00,1.221787E+04,0.000000E+00,1.199422E+00,3.826958E+02,8.070830E+02,1.975507E-02,7.910624E-02,2.672497E+03,2.045763E+03,1.379548E-01,2.004770E-01,1.849906E+03,2.152477E+04,9.548969E-02,2.109721E+00,2.451981E+02,2.153419E+04,1.265592E-02,2.111753E+00,0.000000E+00,1.593511E+04,0.000000E+00,1.564480E+00,1.356758E+01,1.880988E+03,7.002835E-04,1.843511E-01,9.776766E+01,8.872973E+03,5.046229E-03,8.695881E-01
10:20:00,2.799831E+03,1.389127E+04,1.445205E-01,1.362283E+00,3.167005E+02,3.396785E+04,1.634676E-02,3.338498E+00,2.152911E+02,2.324203E+04,1.111225E-02,2.279318E+00,0.000000E+00,1.700063E+04,0.000000E+00,1.669182E+00,2.726734E+00,2.174434E+03,1.407378E-04,2.131219E-01,0.000000E+00,1.085604E+04,0.000000E+00,1.063993E+00,5.641403E+00,1.556378E+04,2.911785E-04,1.525657E+00,0.000000E+00,1.256047E+04,0.000000E+00,1.233089E+00,3.827237E+02,8.350230E+02,1.975651E-02,8.184471E-02,2.672494E+03,2.086620E+03,1.379546E-01,2.044811E-01,1.850041E+03,2.154749E+04,9.549652E-02,2.111946E+00,2.452876E+02,2.168660E+04,1.266054E-02,2.126700E+00,0.000000E+00,1.627767E+04,0.000000E+00,1.598145E+00,1.366328E+01,1.912608E+03,7.052231E-04,1.874499E-01,9.790623E+01,8.895124E+03,5.053381E-03,8.717585E-01
10:30:00,2.800049E+03,1.405383E+04,1.445316E-01,1.378226E+00,3.168935E+02,3.446414E+04,1.635672E-02,3.387338E+00,2.166012E+02,2.340464E+04,1.117987E-02,2.295267E+00,0.000000E+00,1.734343E+04,0.000000E+00,1.702872E+00,2.878641E+00,2.208955E+03,1.485789E-04,2.165053E-01,0.000000E+00,1.088340E+04,0.000000E+00,1.066675E+00,7.720006E+00,1.558244E+04,3.984640E-04,1.527487E+00,0.000000E+00,1.289947E+04,0.000000E+00,1.266404E+00,3.827512E+02,8.618753E+02,1.975792E-02,8.447646E-02,2.672490E+03,2.126345E+03,1.379544E-01,2.083742E-01,1.850170E+03,2.157117E+04,9.550310E-02,2.114267E+00,2.453815E+02,2.183834E+04,1.266539E-02,2.141581E+00,0.000000E+00,1.661552E+04,0.000000E+00,1.631346E+00,1.375817E+01,1.943593E+03,7.101209E-04,1.904864E-01,9.805324E+01,8.916849E+03,5.060969E-03,8.738872E-01
10:40:00,2.800259E+03,1.421859E+04,1.445423E-01,1.394388E+00,3.170951E+02,3.495060E+04,1.636713E-02,3.435210E+00,2.178603E+02,2.357192E+04,1.124486E-02,2.311674E+00,0.000000E+00,1.768504E+04,0.000000E+00,1.736446E+00,3.365218E+00,2.243313E+03,1.736932E-04,2.198728E-01,0.000000E+00,1.091299E+04,0.000000E+00,1.069574E+00,1.004402E+01,1.560412E+04,5.184163E-04,1.529613E+00,0.000000E+00,1.323697E+04,0.000000E+00,1.299572E+00,3.827782E+02,8.878557E+02,1.975931E-02,8.702264E-02,2.672486E+03,2.164934E+03,1.379542E-01,2.121560E-01,1.850296E+03,2.159572E+04,9.550945E-02,2.116673E+00,2.454791E+02,2.199220E+04,1.267043E-02,2.156670E+00,0.000000E+00,1.695153E+04,0.000000E+00,1.664369E+00,1.385205E+01,1.974018E+03,7.149668E-04,1.934681E-01,9.820787E+01,8.938110E+03,5.068950E-03,8.759705E-01
10:50:00,2.800460E+03,1.438675E+04,1.445525E-01,1.410883E+00,3.173045E+02,3.542723E+04,1.637793E-02,3.482115E+00,2.190703E+02,2.374609E+04,1.130731E-02,2.328758E+00,0.000000E+00,1.802779E+04,0.000000E+00,1.770133E+00,3.686598E+00,2.277514E+03,1.902810E-04,2.232248E-01,0.000000E+00,1.094483E+04,0.000000E+00,1.072695E+00,1.160129E+01,1.562877E+04,5.987919E-04,1.532030E+00,0.000000E+00,1.357429E+04,0.000000E+00,1.332724E+00,3.828046E+02,9.131001E+02,1.976067E-02,8.949661E-02,2.672481E+03,2.202431E+03,1.379540E-01,2.158306E-01,1.850417E+03,2.162103E+04,9.551559E-02,2.119154E+00,2.455804E+02,2.215022E+04,1.267565E-02,2.172169E+00,0.000000E+00,1.728783E+04,0.000000E+00,1.697420E+00,1.394487E+01,2.003891E+03,7.197573E-04,1.963956E-01,9.836948E+01,8.958905E+03,5.077292E-03,8.780083E-01
11:00:00,2.800653E+03,1.455916E+04,1.445624E-01,1.427795E+00,3.175207E+02,3.589401E+04,1.638909E-02,3.528052E+00,2.202334E+02,2.392911E+04,1.136735E-02,2.346708E+00,0.000000E+00,1.837357E+04,0.000000E+00,1.804118E+00,4.013340E+00,2.311558E+03,2.071456E-04,2.265615E-01,0.000000E+00,1.097896E+04,0.000000E+00,1.076040E+00,1.298079E+01,1.565633E+04,6.699936E-04,1.534731E+00,0.000000E+00,1.391247E+04,0.000000E+00,1.365962E+00,3.828305E+02,9.377636E+02,1.976200E-02,9.191357E-02,2.672477E+03,2.238915E+03,1.379537E-01,2.194060E-01,1.850534E+03,2.164701E+04,9.552152E-02,2.121700E+00,2.456849E+02,2.231401E+04,1.268105E-02,2.188233E+00,0.000000E+00,1.762597E+04,0.000000E+00,1.730654E+00,1.403659E+01,2.033212E+03,7.244918E-04,1.992692E-01,9.853750E+01,8.979266E+03,5.085964E-03,8.800036E-01
11:10:00,2.800838E+03,1.473104E+04,1.445718E-01,1.444656E+00,3.177428E+02,3.633520E+04,1.640055E-02,3.571472E+00,2.213521E+02,2.411637E+04,1.142509E-02,2.365077E+00,0.000000E+00,1.871218E+04,0.000000E+00,1.837400E+00,4.321803E+00,2.344810E+03,2.230667E-04,2.298205E-01,0.000000E+00,1.101376E+04,0.000000E+00,1.079451E+00,1.454783E+01,1.568552E+04,7.508755E-04,1.537592E+00,0.000000E+00,1.424102E+04,0.000000E+00,1.398255E+00,3.828559E+02,9.612587E+02,1.976330E-02,9.421593E-02,2.672473E+03,2.273175E+03,1.379535E-01,2.227635E-01,1.850647E+03,2.167273E+04,9.552726E-02,2.124220E+00,2.457925E+02,2.247918E+04,1.268660E-02,2.204433E+00,0.000000E+00,1.795583E+04,0.000000E+00,1.763076E+00,1.412724E+01,2.061391E+03,7.291705E-04,2.020307E-01,9.871145E+01,8.997929E+03,5.094942E-03,8.818324E-01
11:20:00,2.801017E+03,1.489818E+04,1.445809E-01,1.461053E+00,3.179701E+02,3.675087E+04,1.641229E-02,3.612380E+00,2.224288E+02,2.430469E+04,1.148067E-02,2.383549E+00,0.000000E+00,1.904038E+04,0.000000E+00,1.869658E+00,4.616641E+00,2.377215E+03,2.382846E-04,2.329965E-01,0.000000E+00,1.104928E+04,0.000000E+00,1.082933E+00,1.591309E+01,1.571627E+04,8.213425E-04,1.540607E+00,0.000000E+00,1.455573E+04,0.000000E+00,1.429189E+00,3.828807E+02,9.834034E+02,1.976458E-02,9.638594E-02,2.672469E+03,2.305342E+03,1.379533E-01,2.259158E-01,1.850757E+03,2.169811E+04,9.553282E-02,2.126707E+00,2.459031E+02,2.264213E+04,1.269231E-02,2.220415E+00,0.000000E+00,1.827345E+04,0.000000E+00,1.794292E+00,1.421681E+01,2.088371E+03,7.337938E-04,2.046748E-01,9.889087E+01,9.014961E+03,5.104203E-03,8.835015E-01
11:30:00,2.801188E+03,1.505757E+04,1.445896E-01,1.476688E+00,3.182019E+02,3.714099E+04,1.642425E-02,3.650770E+00,2.234661E+02,2.449106E+04,1.153421E-02,2.401828E+00,0.000000E+00,1.935501E+04,0.000000E+00,1.900582E+00,4.898579E+00,2.408746E+03,2.528367E-04,2.360868E-01,0.000000E+00,1.108558E+04,0.000000E+00,1.086490E+00,1.722241E+01,1.574850E+04,8.889221E-04,1.543767E+00,0.000000E+00,1.485338E+04,0.000000E+00,1.458444E+00,3.829049E+02,1.004306E+03,1.976582E-02,9.843417E-02,2.672466E+03,2.335507E+03,1.379532E-01,2.288719E-01,1.850863E+03,2.172305E+04,9.553821E-02,2.129152E+00,2.460163E+02,2.279963E+04,1.269815E-02,2.235863E+00,0.000000E+00,1.857542E+04,0.000000E+00,1.823971E+00,1.430532E+01,2.114136E+03,7.383620E-04,2.071997E-01,9.907537E+01,9.030413E+03,5.113726E-03,8.850157E-01
11:40:00,2.801352E+03,1.520837E+04,1.445979E-01,1.491482E+00,3.184376E+02,3.750552E+04,1.643642E-02,3.686643E+00,2.244661E+02,2.467403E+04,1.158582E-02,2.419774E+00,0.000000E+00,1.965461E+04,0.000000E+00,1.930028E+00,5.168885E+00,2.439389E+03,2.667884E-04,2.390900E-01,0.000000E+00,1.112267E+04,0.000000E+00,1.090126E+00,1.847621E+01,1.578210E+04,9.536360E-04,1.547061E+00,0.000000E+00,1.513297E+04,0.000000E+00,1.485924E+00,3.829287E+02,1.024005E+03,1.976704E-02,1.003644E-01,2.672463E+03,2.363733E+03,1.379530E-01,2.316380E-01,1.850966E+03,2.174747E+04,9.554344E-02,2.131545E+00,2.461320E+02,2.295030E+04,1.270412E-02,2.250640E+00,0.000000E+00,1.886030E+04,0.000000E+00,1.851970E+00,1.439276E+01,2.138680E+03,7.428755E-04,2.096050E-01,9.926458E+01,9.044313E+03,5.123492E-03,8.863779E-01
11:50:00,2.801510E+03,1.535026E+04,1.446060E-01,1.505400E+00,3.186765E+02,3.784447E+04,1.644875E-02,3.719998E+00,2.254311E+02,2.485268E+04,1.163564E-02,2.437296E+00,0.000000E+00,1.993831E+04,0.000000E+00,1.957910E+00,5.428563E+00,2.469136E+03,2.801915E-04,2.420054E-01,0.000000E+00,1.116053E+04,0.000000E+00,1.093836E+00,1.968293E+01,1.581698E+04,1.015920E-03,1.550480E+00,0.000000E+00,1.539412E+04,0.000000E+00,1.511593E+00,3.829519E+02,1.042533E+03,1.976824E-02,1.021799E-01,2.672461E+03,2.390042E+03,1.379529E-01,2.342160E-01,1.851066E+03,2.177127E+04,9.554852E-02,2.133878E+00,2.462500E+02,2.309336E+04,1.271022E-02,2.264669E+00,0.000000E+00,1.912740E+04,0.000000E+00,1.878220E+00,1.447916E+01,2.162007E+03,7.473347E-04,2.118910E-01,9.945814E+01,9.056664E+03,5.133483E-03,8.875883E-01
12:00:00,2.801662E+03,1.548298E+04,1.446137E-01,1.518419E+00,3.189181E+02,3.815782E+04,1.646121E-02,3.750833E+00,2.263633E+02,2.502631E+04,1.168375E-02,2.454324E+00,0.000000E+00,2.020549E+04,0.000000E+00,1.984169E+00,5.678504E+00,2.497984E+03,2.930920E-04,2.448327E-01,0.000000E+00,1.119910E+04,0.000000E+00,1.097617E+00,2.084723E+01,1.585302E+04,1.076015E-03,1.554012E+00,0.000000E+00,1.563661E+04,0.000000E+00,1.535428E+00,3.829746E+02,1.059941E+03,1.976941E-02,1.038856E-01,2.672459E+03,2.414425E+03,1.379528E-01,2.366054E-01,1.851164E+03,2.179438E+04,9.555346E-02,2.136143E+00,2.463701E+02,2.322825E+04,1.271642E-02,2.277898E+00,0.000000E+00,1.937624E+04,0.000000E+00,1.902675E+00,1.456450E+01,2.184125E+03,7.517397E-04,2.140585E-01,9.965573E+01,9.067451E+03,5.143681E-03,8.886453E-01
12:10:00,2.801808E+03,1.561182E+04,1.446211E-01,1.531057E+00,3.191619E+02,3.846142E+04,1.647380E-02,3.780708E+00,2.272645E+02,2.520026E+04,1.173026E-02,2.471384E+00,0.000000E+00,2.046729E+04,0.000000E+00,2.009898E+00,5.919486E+00,2.526544E+03,3.055302E-04,2.476319E-01,0.000000E+00,1.124002E+04,0.000000E+00,1.101628E+00,2.197338E+01,1.589126E+04,1.134141E-03,1.557761E+00,0.000000E+00,1.587172E+04,0.000000E+00,1.558535E+00,3.829968E+02,1.076819E+03,1.977055E-02,1.055394E-01,2.672459E+03,2.438184E+03,1.379528E-01,2.389336E-01,1.851258E+03,2.181750E+04,9.555827E-02,2.138409E+00,2.464923E+02,2.336023E+04,1.272272E-02,2.290840E+00,0.000000E+00,1.961798E+04,0.000000E+00,1.926432E+00,1.464880E+01,2.205611E+03,7.560909E-04,2.161641E-01,9.985706E+01,9.077998E+03,5.154073E-03,8.896789E-01
12:20:00,2.801948E+03,1.573661E+04,1.446283E-01,1.543297E+00,3.194074E+02,3.875514E+04,1.648647E-02,3.809611E+00,2.281365E+02,2.537431E+04,1.177528E-02,2.488454E+00,0.000000E+00,2.072349E+04,0.000000E+00,2.035076E+00,6.152193E+00,2.554880E+03,3.175413E-04,2.504090E-01,0.000000E+00,1.128318E+04,0.000000E+00,1.105858E+00,2.306491E+01,1.593157E+04,1.190479E-03,1.561713E+00,0.000000E+00,1.609938E+04,0.000000E+00,1.580911E+00,3.830186E+02,1.093281E+03,1.977167E-02,1.071523E-01,2.672459E+03,2.461267E+03,1.379528E-01,2.411956E-01,1.851351E+03,2.184055E+04,9.556295E-02,2.140669E+00,2.466162E+02,2.348921E+04,1.272912E-02,2.303489E+00,0.000000E+00,1.985254E+04,0.000000E+00,1.949483E+00,1.473206E+01,2.226543E+03,7.603884E-04,2.182155E-01,1.000618E+02,9.088261E+03,5.164642E-03,8.906846E-01
12:30:00,2.802084E+03,1.585734E+04,1.446351E-01,1.555141E+00,3.196542E+02,3.903897E+04,1.649921E-02,3.837543E+00,2.289812E+02,2.554819E+04,1.181887E-02,2.505507E+00,0.000000E+00,2.097396E+04,0.000000E+00,2.059693E+00,6.377232E+00,2.583024E+03,3.291565E-04,2.531673E-01,0.000000E+00,1.132849E+04,0.000000E+00,1.110299E+00,2.412479E+01,1.597382E+04,1.245184E-03,1.565854E+00,0.000000E+00,1.631969E+04,0.000000E+00,1.602566E+00,3.830399E+02,1.109264E+03,1.977277E-02,1.087183E-01,2.672459E+03,2.483652E+03,1.379528E-01,2.433892E-01,1.851441E+03,2.186346E+04,9.556751E-02,2.142914E+00,2.467418E+02,2.361507E+04,1.273560E-02,2.315831E+00,0.000000E+00,2.007992E+04,0.000000E+00,1.971831E+00,1.481429E+01,2.246966E+03,7.646324E-04,2.202169E-01,1.002698E+02,9.098206E+03,5.175377E-03,8.916592E-01
12:40:00,2.802214E+03,1.597437E+04,1.446418E-01,1.566622E+00,3.199020E+02,3.931286E+04,1.651200E-02,3.864497E+00,2.298000E+02,2.572159E+04,1.186114E-02,2.522514E+00,0.000000E+00,2.121854E+04,0.000000E+00,2.083731E+00,6.595138E+00,2.610986E+03,3.404036E-04,2.559078E-01,0.000000E+00,1.137582E+04,0.000000E+00,1.114939E+00,2.515558E+01,1.601785E+04,1.298388E-03,1.570171E+00,0.000000E+00,1.653263E+04,0.000000E+00,1.623495E+00,3.830608E+02,1.124760E+03,1.977384E-02,1.102367E-01,2.672461E+03,2.505310E+03,1.379529E-01,2.455114E-01,1.851528E+03,2.188612E+04,9.557196E-02,2.145136E+00,2.468688E+02,2.373763E+04,1.274216E-02,2.327851E+00,0.000000E+00,2.030006E+04,0.000000E+00,1.993466E+00,1.489548E+01,2.266897E+03,7.688231E-04,2.221701E-01,1.004807E+02,9.107803E+03,5.186263E-03,8.925997E-01
12:50:00,2.802339E+03,1.608759E+04,1.446481E-01,1.577727E+00,3.201505E+02,3.957676E+04,1.652482E-02,3.890468E+00,2.305944E+02,2.589417E+04,1.190214E-02,2.539439E+00,0.000000E+00,2.145696E+04,0.000000E+00,2.107163E+00,6.806388E+00,2.638753E+03,3.513072E-04,2.586292E-01,0.000000E+00,1.142506E+04,0.000000E+00,1.119765E+00,2.615944E+01,1.606352E+04,1.350202E-03,1.574647E+00,0.000000E+00,1.673806E+04,0.000000E+00,1.643686E+00,3.830812E+02,1.139765E+03,1.977490E-02,1.117070E-01,2.672464E+03,2.526218E+03,1.379531E-01,2.475602E-01,1.851614E+03,2.190846E+04,9.557630E-02,2.147326E+00,2.469972E+02,2.385671E+04,1.274878E-02,2.339529E+00,0.000000E+00,2.051277E+04,0.000000E+00,2.014371E+00,1.497564E+01,2.286333E+03,7.729606E-04,2.240748E-01,1.006944E+02,9.117029E+03,5.197290E-03,8.935040E-01
13:00:00,2.802460E+03,1.619698E+04,1.446543E-01,1.588456E+00,3.203993E+02,3.983061E+04,1.653766E-02,3.915451E+00,2.313659E+02,2.606554E+04,1.194196E-02,2.556246E+00,0.000000E+00,2.168895E+04,0.000000E+00,2.129964E+00,7.011409E+00,2.666290E+03,3.618892E-04,2.613281E-01,0.000000E+00,1.147607E+04,0.000000E+00,1.124765E+00,2.713824E+01,1.611065E+04,1.400722E-03,1.579267E+00,0.000000E+00,1.693586E+04,0.000000E+00,1.663127E+00,3.831012E+02,1.154254E+03,1.977593E-02,1.131267E-01,2.672467E+03,2.546356E+03,1.379532E-01,2.495335E-01,1.851697E+03,2.193035E+04,9.558055E-02,2.149472E+00,2.471268E+02,2.397205E+04,1.275547E-02,2.350840E+00,0.000000E+00,2.071787E+04,0.000000E+00,2.034529E+00,1.505478E+01,2.305253E+03,7.770452E-04,2.259290E-01,1.009105E+02,9.125865E+03,5.208445E-03,8.943699E-01
13:10:00,2.802576E+03,1.630069E+04,1.446602E-01,1.598627E+00,3.206483E+02,4.006919E+04,1.655051E-02,3.938930E+00,2.321156E+02,2.623332E+04,1.198066E-02,2.572701E+00,0.000000E+00,2.191045E+04,0.000000E+00,2.151733E+00,7.210582E+00,2.693341E+03,3.721694E-04,2.639793E-01,0.000000E+00,1.152818E+04,0.000000E+00,1.129871E+00,2.809358E+01,1.615873E+04,1.450031E-03,1.583980E+00,0.000000E+00,1.712210E+04,0.000000E+00,1.681432E+00,3.831209E+02,1.168020E+03,1.977694E-02,1.144757E-01,2.672472E+03,2.565274E+03,1.379535E-01,2.513874E-01,1.851779E+03,2.195151E+04,9.558470E-02,2.151547E+00,2.472575E+02,2.408155E+04,1.276222E-02,2.361578E+00,0.000000E+00,2.091144E+04,0.000000E+00,2.053554E+00,1.513289E+01,2.323432E+03,7.810769E-04,2.277105E-01,1.011289E+02,9.133833E+03,5.219720E-03,8.951508E-01
